Date,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2022-03-26,5.603708142240599e-76,0.9999972976142245,2.702385773694101e-06,Risk-Off,0
2022-03-27,5.176736841736691e-76,0.9999972997755796,2.700224421597803e-06,Risk-Off,0
2022-03-28,7.967529080886249e-76,0.999994874510418,5.12548958349195e-06,Risk-Off,0
2022-03-29,9.166734027003321e-78,0.9999774767685801,2.2523231420949787e-05,Risk-Off,0
2022-03-30,4.4403575210604935e-71,0.9974677963965919,0.0025322036034072497,Risk-Off,0
2022-03-31,5.1689713140329786e-68,0.9512732283255038,0.04872677167449738,Risk-Off,0
2022-04-01,2.5548628127209023e-70,0.9989084578847808,0.0010915421152183481,Risk-Off,0
2022-04-02,0.0,1.0,1.7183594739785448e-27,Risk-Off,0
2022-04-03,0.0,1.0,2.2628658862375337e-27,Risk-Off,0
2022-04-04,0.0,1.0,1.4262077584069308e-27,Risk-Off,0
2022-04-05,0.0,1.0,3.3270836271580995e-29,Risk-Off,0
2022-04-06,0.0,1.0,3.2221735977089167e-31,Risk-Off,0
2022-04-07,0.0,1.0,3.9313824026414623e-31,Risk-Off,0
2022-04-08,0.0,1.0,5.232976339246073e-32,Risk-Off,0
2022-04-09,0.0,1.0,5.06035017752898e-32,Risk-Off,0
2022-04-10,0.0,1.0,7.65230432453388e-32,Risk-Off,0
2022-04-11,0.0,1.0,4.530029075185931e-32,Risk-Off,0
2022-04-12,0.0,1.0,3.3375471031259364e-33,Risk-Off,0
2022-04-13,0.0,1.0,1.1316230330099535e-33,Risk-Off,0
2022-04-14,0.0,1.0,9.870609439297018e-33,Risk-Off,0
2022-04-15,0.0,1.0,9.00843946260697e-34,Risk-Off,0
2022-04-16,0.0,1.0,9.00843946260697e-34,Risk-Off,0
2022-04-17,0.0,1.0,4.389089848231294e-34,Risk-Off,0
2022-04-18,0.0,1.0,1.0141440404010239e-34,Risk-Off,0
2022-04-19,0.0,1.0,4.525007965069155e-35,Risk-Off,0
2022-04-20,0.0,1.0,3.7985987181317887e-35,Risk-Off,0
2022-04-21,0.0,1.0,4.784567827480003e-34,Risk-Off,0
2022-04-22,0.0,1.0,8.604515405570457e-35,Risk-Off,0
2022-04-23,0.0,1.0,1.1221842299534114e-35,Risk-Off,0
2022-04-24,0.0,1.0,1.1141057117137018e-35,Risk-Off,0
2022-04-25,0.0,1.0,2.8770967688851547e-35,Risk-Off,0
2022-04-26,0.0,1.0,5.831274356030968e-35,Risk-Off,0
2022-04-27,0.0,1.0,1.1707053946486946e-35,Risk-Off,0
2022-04-28,0.0,1.0,3.6707709736142764e-36,Risk-Off,0
2022-04-29,0.0,1.0,1.4859434681861795e-36,Risk-Off,0
2022-04-30,0.0,1.0,3.1608714336585526e-36,Risk-Off,0
2022-05-01,1.1100546564021352e-23,0.9868967440416982,0.013103255958301993,Risk-Off,0
2022-05-02,2.0935449691793e-310,1.0,9.807584445869581e-31,Risk-Off,0
2022-05-03,4.58765927818118e-310,1.0,1.5285866091195542e-30,Risk-Off,0
2022-05-04,2.4156408952152167e-303,1.0,7.711406054740767e-30,Risk-Off,0
2022-05-05,2.3364842981851567e-300,1.0,2.048576795884069e-29,Risk-Off,0
2022-05-06,3.5897066626810093e-305,1.0,1.6099991157916735e-30,Risk-Off,0
2022-05-07,2.6517539460216327e-301,1.0,1.720857865561292e-30,Risk-Off,0
2022-05-08,1.1824134455472088e-300,1.0,1.8291675584816648e-30,Risk-Off,0
2022-05-09,4.944113591077393e-287,1.0,2.4569927561021584e-29,Risk-Off,0
2022-05-10,6.869355045396949e-287,1.0,7.493408771843374e-29,Risk-Off,0
2022-05-11,2.016977307114031e-288,1.0,4.1156769253275864e-29,Risk-Off,0
2022-05-12,4.3348093215616205e-290,1.0,3.22315005698073e-29,Risk-Off,0
2022-05-13,3.669811293117855e-293,1.0,2.1678325480025638e-29,Risk-Off,0
2022-05-14,5.927847334299714e-288,1.0,4.853564922288337e-29,Risk-Off,0
2022-05-15,2.68653388027449e-287,1.0,5.6725523678398235e-31,Risk-Off,0
2022-05-16,2.890632481676054e-287,1.0,2.449945600660932e-31,Risk-Off,0
2022-05-17,1.884796571720475e-286,1.0,3.496374952036152e-31,Risk-Off,0
2022-05-18,2.848341419574671e-286,1.0,5.150626442803423e-31,Risk-Off,0
2022-05-19,1.062032487497464e-287,1.0,3.9231724426096717e-31,Risk-Off,0
2022-05-20,5.112154762806626e-280,1.0,3.1625023046456265e-30,Risk-Off,0
2022-05-21,4.628634189922652e-283,1.0,1.4488510116003861e-30,Risk-Off,0
2022-05-22,2.2849864213308125e-283,1.0,1.2827037289039003e-30,Risk-Off,0
2022-05-23,2.0322210819147527e-280,1.0,1.226785701958006e-30,Risk-Off,0
2022-05-24,2.5740338844245804e-279,1.0,2.699126456477484e-30,Risk-Off,0
2022-05-25,4.3978203166248524e-277,1.0,3.344765640328154e-30,Risk-Off,0
2022-05-26,1.6657487338964413e-277,1.0,3.3829935467544545e-30,Risk-Off,0
2022-05-27,2.531812416904647e-279,1.0,4.447304201862104e-29,Risk-Off,0
2022-05-28,3.9109618075357954e-281,1.0,7.467037359803965e-29,Risk-Off,0
2022-05-29,5.488943812466519e-278,1.0,5.683010534870407e-29,Risk-Off,0
2022-05-30,1.6509838717348811e-280,1.0,2.3938905957373945e-29,Risk-Off,0
2022-05-31,4.070266908213761e-279,1.0,1.30976279825375e-29,Risk-Off,0
2022-06-01,1.158404841860844e-57,0.9999998973055194,1.0269448116265853e-07,Risk-Off,0
2022-06-02,2.212360247851967e-237,1.0,1.974440832431038e-26,Risk-Off,0
2022-06-03,2.6672936994217653e-235,1.0,2.6125989703404524e-26,Risk-Off,0
2022-06-04,1.903675863493748e-234,1.0,3.2149526020605087e-26,Risk-Off,0
2022-06-05,1.903675863493748e-234,1.0,3.2149526020605087e-26,Risk-Off,0
2022-06-06,7.348099529824369e-234,1.0,3.1241346112803735e-26,Risk-Off,0
2022-06-07,4.377773623858029e-236,1.0,1.5565192862673962e-26,Risk-Off,0
2022-06-08,1.4808337810308445e-234,1.0,3.601550864820774e-26,Risk-Off,0
2022-06-09,3.537860319230733e-235,1.0,3.0938353333468193e-26,Risk-Off,0
2022-06-10,8.220608213163772e-239,1.0,1.602034679087519e-26,Risk-Off,0
2022-06-11,2.6175135833472723e-245,1.0,1.5657750774992144e-26,Risk-Off,0
2022-06-12,3.566518015880332e-245,1.0,1.9455991910552007e-26,Risk-Off,0
2022-06-13,1.7386183221229954e-244,1.0,4.0704317160114614e-26,Risk-Off,0
2022-06-14,5.41383366500244e-258,1.0,1.9067457973225078e-26,Risk-Off,0
2022-06-15,9.412650297534628e-253,1.0,6.891762327145315e-29,Risk-Off,0
2022-06-16,4.0910875494412274e-246,1.0,2.623871913433958e-29,Risk-Off,0
2022-06-17,4.41311062804625e-243,1.0,1.2284078948120265e-28,Risk-Off,0
2022-06-18,1.3408840573778178e-247,1.0,5.730159171170806e-29,Risk-Off,0
2022-06-19,4.118264042893302e-250,1.0,9.387451673492444e-30,Risk-Off,0
2022-06-20,5.385952062075394e-253,1.0,7.617871543302019e-30,Risk-Off,0
2022-06-21,9.24781295142048e-252,1.0,1.168307404459638e-29,Risk-Off,0
2022-06-22,1.0693996179776779e-257,1.0,3.7456310137343384e-30,Risk-Off,0
2022-06-23,9.037942569483785e-255,1.0,7.695977832755143e-30,Risk-Off,0
2022-06-24,3.9654084476169775e-258,1.0,4.207955402322932e-30,Risk-Off,0
2022-06-25,7.707345172897285e-263,1.0,2.8052608701627744e-28,Risk-Off,0
2022-06-26,7.707345172897285e-263,1.0,2.8052608701627744e-28,Risk-Off,0
2022-06-27,4.537583756932284e-258,1.0,2.744387445645259e-28,Risk-Off,0
2022-06-28,4.058282770879157e-250,1.0,7.162416193837812e-28,Risk-Off,0
2022-06-29,3.0881701314382e-250,1.0,5.613930028814359e-28,Risk-Off,0
2022-06-30,4.458682646755897e-251,1.0,1.311977676135681e-27,Risk-Off,0
2022-07-01,1.2379607069314284e-14,0.9999088697722421,9.113022774622645e-05,Risk-Off,0
2022-07-02,1.0846634394270236e-50,0.9999999791633007,2.0836699561621854e-08,Risk-Off,0
2022-07-03,8.565450924931126e-51,0.999999981163514,1.8836485868136707e-08,Risk-Off,0
2022-07-04,2.6301348263478728e-51,0.9999999945768696,5.423129959185832e-09,Risk-Off,0
2022-07-05,4.693455250968157e-51,0.9999999958951964,4.10480386998964e-09,Risk-Off,0
2022-07-06,7.737062383791357e-55,0.9999999950558482,4.944152502939517e-09,Risk-Off,0
2022-07-07,4.8231570507805195e-55,0.9999999833207075,1.667929191786126e-08,Risk-Off,0
2022-07-08,3.0854552116246165e-55,0.9999999845914883,1.5408511157626514e-08,Risk-Off,0
2022-07-09,6.517852243472566e-54,0.9999999773886634,2.2611336899096242e-08,Risk-Off,0
2022-07-10,6.517852243472566e-54,0.9999999773886634,2.2611336899096242e-08,Risk-Off,0
2022-07-11,1.7587514774953595e-53,0.9999999784832296,2.1516769728222504e-08,Risk-Off,0
2022-07-12,2.9998533937712994e-54,0.9999999530380859,4.696191377133422e-08,Risk-Off,0
2022-07-13,8.039348512525586e-54,0.9999999016106619,9.838933851070081e-08,Risk-Off,0
2022-07-14,2.98098294766869e-55,0.9999999636369921,3.6363007149844554e-08,Risk-Off,0
2022-07-15,6.202403123468431e-55,0.999999701347374,2.986526255298793e-07,Risk-Off,0
2022-07-16,6.659276752239295e-54,0.9999998522397002,1.4776030052716967e-07,Risk-Off,0
2022-07-17,1.5127724615262128e-54,0.9999999221381598,7.786183981198479e-08,Risk-Off,0
2022-07-18,2.497693147864126e-56,0.99999992438194,7.561806086256962e-08,Risk-Off,0
2022-07-19,1.7081951444434297e-57,0.9999999760424265,2.3957573736784315e-08,Risk-Off,0
2022-07-20,4.702452493977405e-59,0.9999999942481796,5.751820395446453e-09,Risk-Off,0
2022-07-21,8.365299937424052e-58,0.9999999850558884,1.494411209540424e-08,Risk-Off,0
2022-07-22,1.3445922798497196e-57,0.9999999880104937,1.1989505505199344e-08,Risk-Off,0
2022-07-23,1.7218381844158503e-56,0.9999999882884154,1.1711584043181588e-08,Risk-Off,0
2022-07-24,2.736752758736395e-57,0.9999999913781252,8.621874695747556e-09,Risk-Off,0
2022-07-25,2.769684431715716e-53,0.9999997683781496,2.3162185059669458e-07,Risk-Off,0
2022-07-26,1.058325068371554e-52,0.9999998522588298,1.4774116978706855e-07,Risk-Off,0
2022-07-27,5.620622376104447e-54,0.9999996052800204,3.947199802135357e-07,Risk-Off,0
2022-07-28,3.9509262156138285e-54,0.9999999489646458,5.103535505457382e-08,Risk-Off,0
2022-07-29,1.4616782096001116e-53,0.9999999464394961,5.356050327091652e-08,Risk-Off,0
2022-07-30,1.0459349540388858e-54,0.9999999792558028,2.0744196639780787e-08,Risk-Off,0
2022-07-31,1.45310843913575e-54,0.9999999781371847,2.186281511756222e-08,Risk-Off,0
2022-08-01,9.687328880815779e-09,0.9999841503972694,1.5839915401314373e-05,Risk-Off,0
2022-08-02,3.0134176655666505e-33,0.9999997531031914,2.468968092604033e-07,Risk-Off,0
2022-08-03,1.120518319743626e-33,0.9999994994871662,5.005128343550055e-07,Risk-Off,0
2022-08-04,7.044074244703512e-33,0.9999981629665482,1.8370334508904607e-06,Risk-Off,0
2022-08-05,8.011954333614545e-32,0.9999988226979062,1.1773020934447874e-06,Risk-Off,0
2022-08-06,1.056518655914012e-32,0.9999958039359579,4.19606404244232e-06,Risk-Off,0
2022-08-07,7.166257245329389e-33,0.9999965947967621,3.405203237113583e-06,Risk-Off,0
2022-08-08,2.6491282739576693e-32,0.9999990376078779,9.623921217592727e-07,Risk-Off,0
2022-08-09,1.0095107415507428e-31,0.999998091707468,1.9082925319137932e-06,Risk-Off,0
2022-08-10,3.7117216315788803e-32,0.9999985382007947,1.4617992056769668e-06,Risk-Off,0
2022-08-11,1.0241471037494708e-30,0.9999994423614611,5.576385387693218e-07,Risk-Off,0
2022-08-12,5.917359702757693e-30,0.9999994205173364,5.79482664102425e-07,Risk-Off,0
2022-08-13,6.504697571877454e-32,0.9999996580947064,3.419052933658616e-07,Risk-Off,0
2022-08-14,5.070351347300595e-32,0.9999996810226002,3.189774000830007e-07,Risk-Off,0
2022-08-15,9.270268050815854e-33,0.9999997313330807,2.686669195166588e-07,Risk-Off,0
2022-08-16,2.0744208141100586e-32,0.9999985102917492,1.4897082506144908e-06,Risk-Off,0
2022-08-17,1.3317879116521356e-32,0.9999987218851661,1.2781148346189737e-06,Risk-Off,0
2022-08-18,5.2083612725497306e-31,0.9999922468982033,7.753101796234907e-06,Risk-Off,0
2022-08-19,5.821345979839771e-31,0.9999332807189827,6.671928101762314e-05,Risk-Off,0
2022-08-20,2.372365073235998e-30,0.9992700627560761,0.0007299372439254142,Risk-Off,0
2022-08-21,3.20135807291894e-30,0.9989637342349527,0.0010362657650465933,Risk-Off,0
2022-08-22,6.797330689486763e-30,0.9991273795071115,0.0008726204928876679,Risk-Off,0
2022-08-23,4.853984999372012e-32,0.9988098023226648,0.0011901976773364934,Risk-Off,0
2022-08-24,7.019524267047734e-32,0.9958653371733,0.004134662826698889,Risk-Off,0
2022-08-25,1.1125933151723013e-31,0.9966063498907911,0.0033936501092097656,Risk-Off,0
2022-08-26,3.5816023424327354e-32,0.9989563998910264,0.0010436001089731241,Risk-Off,0
2022-08-27,2.0032059897841545e-34,0.9991001972675958,0.0008998027324053154,Risk-Off,0
2022-08-28,5.805596435899323e-35,0.9998314862039782,0.00016851379602165443,Risk-Off,0
2022-08-29,7.824160274290254e-34,0.9999475324759253,5.2467524075415956e-05,Risk-Off,0
2022-08-30,9.2914238406162e-34,0.9999139754721683,8.602452783182969e-05,Risk-Off,0
2022-08-31,3.118375341951868e-06,0.9871624973004308,0.012834384324226688,Risk-Off,0
2022-09-01,9.650010765581515e-06,0.9969727287026234,0.003017621286612485,Risk-Off,0
2022-09-02,8.788774968554096e-10,0.9449241516669449,0.05507584745417883,Risk-Off,0
2022-09-03,2.835809893406626e-09,0.8932294348767854,0.10677056228740626,Risk-Off,0
2022-09-04,2.5212246839100586e-09,0.9302136347221819,0.06978636275659202,Risk-Off,0
2022-09-05,6.723545242592815e-09,0.9855481720410019,0.014451821235452087,Risk-Off,0
2022-09-06,4.1556073550272024e-09,0.9907880850507282,0.009211910793665895,Risk-Off,0
2022-09-07,6.6761933862244485e-09,0.9067587879483074,0.09324120537550008,Risk-Off,0
2022-09-08,5.10647134664834e-09,0.9797004239746866,0.020299570918841638,Risk-Off,0
2022-09-09,7.666910503974414e-09,0.9814136272252533,0.018586365107837025,Risk-Off,0
2022-09-10,2.2363886520812448e-10,0.9990980187368136,0.0009019810395470011,Risk-Off,0
2022-09-11,2.2363886520812448e-10,0.9990980187368136,0.0009019810395470011,Risk-Off,0
2022-09-12,8.543670991744493e-10,0.9998720069138992,0.00012799223173326878,Risk-Off,0
2022-09-13,4.734407646391899e-10,0.9999749930769046,2.5006449655647502e-05,Risk-Off,0
2022-09-14,5.691437374592217e-10,0.9994400305054272,0.0005599689254279374,Risk-Off,0
2022-09-15,1.5698730595879572e-09,0.9996833643495838,0.00031663408054199526,Risk-Off,0
2022-09-16,6.178144032210444e-10,0.9994521424650541,0.0005478569171327855,Risk-Off,0
2022-09-17,6.912585654393391e-10,0.9988639400175141,0.0011360592912278416,Risk-Off,0
2022-09-18,4.36503817807276e-10,0.9971396133680909,0.0028603861954045874,Risk-Off,0
2022-09-19,2.705289965829739e-10,0.999879015963778,0.00012098376569299289,Risk-Off,0
2022-09-20,1.72112059175436e-10,0.9999291553675372,7.084446035092263e-05,Risk-Off,0
2022-09-21,1.4452158576980086e-10,0.9997430121513137,0.00025698770416446044,Risk-Off,0
2022-09-22,1.3791517644531576e-11,0.9997037267476767,0.0002962732385317199,Risk-Off,0
2022-09-23,3.830428884659337e-09,0.9450503994842193,0.05494959668535013,Risk-Off,0
2022-09-24,1.5319627725946093e-12,0.006898505771325358,0.9931014942271419,Neutral,1
2022-09-25,8.301029903949154e-13,0.003613456927843755,0.9963865430713256,Neutral,1
2022-09-26,1.3180195959387676e-12,0.00820181312182588,0.9917981868768572,Neutral,1
2022-09-27,5.985482161277618e-14,0.00011013156146050341,0.9998898684384792,Neutral,1
2022-09-28,7.086073112592261e-14,9.19357282905318e-05,0.9999080642716374,Neutral,1
2022-09-29,3.813877771773088e-12,0.3559315424665015,0.6440684575296862,Neutral,1
2022-09-30,2.2352914559362753e-13,0.8663278168858938,0.13367218311388374,Risk-Off,0
2022-10-01,0.9897764959068515,0.00605166429344456,0.00417183979970334,Risk-On,2
2022-10-02,8.871615700709889e-05,0.764616444845195,0.23529483899779663,Risk-Off,0
2022-10-03,0.00012353594281091064,0.9054992200891699,0.09437724396801896,Risk-Off,0
2022-10-04,0.0004771912416715929,0.9721800200487638,0.027342788709563255,Risk-Off,0
2022-10-05,1.0715927163957054e-08,0.9999807686280591,1.922065601238136e-05,Risk-Off,0
2022-10-06,1.3163996251762948e-07,0.998055563622359,0.0019443047376795622,Risk-Off,0
2022-10-07,8.455551031911955e-07,0.8715974351304334,0.12840171931446373,Risk-Off,0
2022-10-08,0.00010918546303024242,0.26586732211069447,0.734023492426277,Neutral,1
2022-10-09,0.0016398365382182672,0.07855268947428115,0.9198074739874992,Neutral,1
2022-10-10,0.010320834234101487,0.026266552199926418,0.9634126135659729,Neutral,1
2022-10-12,0.00019142036817629005,0.0028426682097073396,0.9969659114221157,Neutral,1
2022-10-13,0.00024497129920098573,0.00550576708035109,0.9942492616204472,Neutral,1
2022-10-14,3.6787857018807893e-06,0.9909518127916263,0.009044508422670064,Risk-Off,0
2022-10-15,0.006767501163889736,0.3145569895845924,0.6786755092515161,Neutral,1
2022-10-16,0.006767501163889736,0.3145569895845924,0.6786755092515161,Neutral,1
2022-10-17,0.0007201560529422827,0.2949587474236634,0.704321096523395,Neutral,1
2022-10-18,4.912644814406323e-07,0.9390686832686784,0.06093082546683847,Risk-Off,0
2022-10-19,6.0780077873133314e-05,0.8192447428341129,0.18069447708801367,Risk-Off,0
2022-10-20,2.7881942485978813e-06,0.3030398870053653,0.6969573248003847,Neutral,1
2022-10-21,7.890865715295693e-05,0.15101803755225734,0.8489030537905882,Neutral,1
2022-10-22,2.680586190408095e-06,0.6910043406533937,0.3089929787604166,Risk-Off,0
2022-10-23,0.0006702778378847095,0.4838986352647066,0.5154310868974104,Neutral,1
2022-10-24,0.005273962262197942,0.4451666388844668,0.5495593988533362,Neutral,1
2022-10-25,9.868603285584921e-05,0.7162499955280719,0.2836513184390737,Risk-Off,0
2022-10-26,7.155705689987224e-08,0.9856173093144704,0.014382619128472959,Risk-Off,0
2022-10-27,1.4374243339060736e-05,0.9995255416858732,0.0004600840707888144,Risk-Off,0
2022-10-28,0.00024007622714781955,0.9910399621498316,0.008719961623019025,Risk-Off,0
2022-10-29,3.04772604963473e-05,0.9937244511985721,0.006245071540932529,Risk-Off,0
2022-10-30,0.0003200910622093129,0.989832190587661,0.009847718350128805,Risk-Off,0
2022-10-31,0.0030771166677463855,0.9673816822306892,0.029541201101562737,Risk-Off,0
2022-11-01,0.019994976821502336,0.6785997943444829,0.3014052288340156,Risk-Off,0
2022-11-02,5.911726553971784e-09,0.8928508288977812,0.1071491651904907,Risk-Off,0
2022-11-03,3.0154583541441576e-08,0.40060488691054447,0.5993950829348724,Neutral,1
2022-11-04,6.574935766458419e-10,2.315142163568583e-05,0.99997684792087,Neutral,1
2022-11-05,6.587007982175877e-07,0.2341360599417339,0.7658632813574681,Neutral,1
2022-11-06,8.465223443747893e-07,0.3943532672454617,0.6056458862321952,Neutral,1
2022-11-07,4.1635493840244424e-06,0.8779550925184813,0.12204074393213316,Risk-Off,0
2022-11-08,4.303013001486435e-08,0.9994940566575623,0.0005059003123070278,Risk-Off,0
2022-11-09,8.859473484572158e-11,0.999980014248232,1.9985663173327752e-05,Risk-Off,0
2022-11-10,3.5595742337415223e-07,0.9891263998945233,0.010873244148053117,Risk-Off,0
2022-11-11,2.3251830078763537e-11,0.9999988119687004,1.1880080479223132e-06,Risk-Off,0
2022-11-15,7.2337162223790995e-12,0.99999987090044,1.2909232679349453e-07,Risk-Off,0
2022-11-16,1.7041880030869406e-12,0.9999999173337403,8.266455612588451e-08,Risk-Off,0
2022-11-17,2.772960345621327e-11,0.9999999117911947,8.818107647049181e-08,Risk-Off,0
2022-11-18,5.061613165103391e-13,0.9999999488208746,5.1178618641871855e-08,Risk-Off,0
2022-11-19,6.819108273333409e-09,0.9999992736072345,7.195736572937669e-07,Risk-Off,0
2022-11-20,6.935433432503049e-09,0.999999260560761,7.325038052737912e-07,Risk-Off,0
2022-11-21,9.675301196784971e-09,0.9999978141880433,2.17613665515336e-06,Risk-Off,0
2022-11-22,3.1110717845552584e-08,0.9999888013379011,1.1167551380565358e-05,Risk-Off,0
2022-11-23,9.203836402614233e-09,0.9999981217283072,1.8690678559448026e-06,Risk-Off,0
2022-11-24,4.2530101018409626e-08,0.9999987529657405,1.2045041580608819e-06,Risk-Off,0
2022-11-25,1.2170241605228228e-07,0.9999992912493212,5.87048262351888e-07,Risk-Off,0
2022-11-26,3.810480559869413e-08,0.9999939012794338,6.060615760058547e-06,Risk-Off,0
2022-11-27,1.7240083999596516e-08,0.99999566027617,4.322483745480001e-06,Risk-Off,0
2022-11-28,1.745158757786478e-07,0.9999856899699913,1.413551413346221e-05,Risk-Off,0
2022-11-29,2.072256234567775e-08,0.9999756207881725,2.4358489265313498e-05,Risk-Off,0
2022-11-30,4.190156819559832e-08,0.9999597911560855,4.016694234630362e-05,Risk-Off,0
2022-12-01,1.4577850059935827e-07,0.9999892529287518,1.0601292747301919e-05,Risk-Off,0
2022-12-02,2.1781930862914454e-10,0.9999937722000375,6.2275821436429035e-06,Risk-Off,0
2022-12-03,8.142084937415144e-10,0.999986094118818,1.390506697512821e-05,Risk-Off,0
2022-12-04,3.102070649107933e-10,0.9999853840364122,1.461565337972969e-05,Risk-Off,0
2022-12-05,0.5531927456257725,0.4467889790412631,1.8275332963106018e-05,Risk-On,2
2022-12-06,0.6120150732915273,0.38791443071130877,7.049599716508674e-05,Risk-On,2
2022-12-07,0.11117207902863817,0.8886959124027805,0.00013200856858094478,Risk-Off,0
2022-12-08,0.09860263880054074,0.9012720362515033,0.00012532494795591587,Risk-Off,0
2022-12-09,0.3979405644262779,0.6020052319678623,5.420360586044684e-05,Risk-Off,0
2022-12-10,0.2193870375728387,0.7805446679447435,6.829448241690137e-05,Risk-Off,0
2022-12-11,0.20753187098140358,0.7924457146278139,2.2414390783025194e-05,Risk-Off,0
2022-12-12,0.11004434308213717,0.8899494956020522,6.161315809799864e-06,Risk-Off,0
2022-12-13,0.0007837050260258078,0.9992136748033583,2.6201706161183848e-06,Risk-Off,0
2022-12-14,0.31782257968888494,0.6821625288106942,1.4891500421265773e-05,Risk-Off,0
2022-12-15,0.8440271186359666,0.1559655887340089,7.2926300241143375e-06,Risk-On,2
2022-12-16,0.5515538925682328,0.4484257420734421,2.0365358323691454e-05,Risk-On,2
2022-12-17,0.5522482357393363,0.4477331128366422,1.8651424020780437e-05,Risk-On,2
2022-12-18,0.520246382818792,0.4797055214662135,4.809571499451065e-05,Risk-On,2
2022-12-19,0.2514109390935553,0.7484346438637137,0.00015441704273255717,Risk-Off,0
2022-12-20,0.31177121248183026,0.6880018861103108,0.0002269014078585472,Risk-Off,0
2022-12-21,0.8904862810612201,0.10949688998003126,1.6828958747863424e-05,Risk-On,2
2022-12-22,0.9697760193428085,0.03021910996020811,4.87069698297016e-06,Risk-On,2
2022-12-23,0.8956499438589206,0.10432328814439978,2.6767996679452277e-05,Risk-On,2
2022-12-24,0.9569344606963938,0.04305516071082557,1.0378592780788885e-05,Risk-On,2
2022-12-25,0.9251978251020945,0.07478984292979898,1.2331968106012693e-05,Risk-On,2
2022-12-26,0.8588123384063441,0.14117738111795855,1.0280475696813064e-05,Risk-On,2
2022-12-27,0.930527763950118,0.06945195196513324,2.0284084748708503e-05,Risk-On,2
2022-12-28,0.8431521153966032,0.15681788033560715,3.0004267788871704e-05,Risk-On,2
2022-12-29,0.8349795458020182,0.16497006940717784,5.038479080368067e-05,Risk-On,2
2022-12-30,0.9853999725575416,0.014596742943659612,3.2844987982322185e-06,Risk-On,2
2022-12-31,0.9943563158225186,0.005640263363068933,3.420814411594642e-06,Risk-On,2
2023-01-01,0.9943563158225186,0.005640263363068933,3.420814411594642e-06,Risk-On,2
2023-01-02,0.5346894195492489,0.46517120694244274,0.00013937350830876144,Risk-On,2
2023-01-03,0.5839207627766685,0.41579320444195533,0.0002860327813778075,Risk-On,2
2023-01-04,0.9995053290168492,0.0004946550215467763,1.5961604810234187e-08,Risk-On,2
2023-01-05,0.999392604170788,0.0006073877650959637,8.064116210763922e-09,Risk-On,2
2023-01-06,0.9988540460769559,0.0011459430100757653,1.0912969129422093e-08,Risk-On,2
2023-01-07,0.999777664927398,0.0002223292165679366,5.856033904776047e-09,Risk-On,2
2023-01-08,0.999777664927398,0.0002223292165679366,5.856033904776047e-09,Risk-On,2
2023-01-09,0.9996903439298453,0.0003096506518063887,5.418348095768878e-09,Risk-On,2
2023-01-10,0.9999893614901757,1.0630549936244736e-05,7.959887151552478e-09,Risk-On,2
2023-01-11,0.9999460540384472,5.393732972445839e-05,8.631827561151336e-09,Risk-On,2
2023-01-12,0.9999274468023396,7.254643994087048e-05,6.757720336021575e-09,Risk-On,2
2023-01-13,0.9999994388789173,5.605653586792614e-07,5.557246777807057e-10,Risk-On,2
2023-01-14,0.999999143153212,8.563416427017292e-07,5.051447943628601e-10,Risk-On,2
2023-01-15,0.9999984995147027,1.5001799928571193e-06,3.05304726982694e-10,Risk-On,2
2023-01-16,0.9999993160000015,6.838567078295394e-07,1.4329041488095216e-10,Risk-On,2
2023-01-17,0.9999998612193987,1.3869178579673274e-07,8.881577681657238e-11,Risk-On,2
2023-01-18,0.9999993323570661,6.674202937916412e-07,2.2264003373295348e-10,Risk-On,2
2023-01-19,0.9999996726007753,3.2685000832944724e-07,5.492167747853999e-10,Risk-On,2
2023-01-20,0.9999983059923738,1.5927668610724833e-06,1.012407651326467e-07,Risk-On,2
2023-01-21,0.9999986872357881,1.2835906725418988e-06,2.9173539528368448e-08,Risk-On,2
2023-01-22,0.9999986872357881,1.2835906725418988e-06,2.9173539528368448e-08,Risk-On,2
2023-01-23,0.9999981222065992,1.8286462193569185e-06,4.914718146889511e-08,Risk-On,2
2023-01-24,0.9999918564140468,8.04761189945042e-06,9.597405425361259e-08,Risk-On,2
2023-01-25,0.9999951339729997,4.753062763301926e-06,1.1296423757861955e-07,Risk-On,2
2023-01-26,0.999999412600957,4.462107177060556e-07,1.4118832483640297e-07,Risk-On,2
2023-01-27,0.9999995694644891,2.9484338188208046e-07,1.356921291962172e-07,Risk-On,2
2023-01-28,0.9999993964895166,4.6546058029889455e-07,1.3804990292001332e-07,Risk-On,2
2023-01-29,0.999999771182805,1.5968602877030403e-07,6.913116637963222e-08,Risk-On,2
2023-01-30,0.9999999156855299,6.093059386808725e-08,2.3383876153678286e-08,Risk-On,2
2023-01-31,0.9999999329444482,5.8926513796610296e-08,8.129037992842851e-09,Risk-On,2
2023-02-01,0.9999999636323593,3.03312096440392e-08,6.036430844338783e-09,Risk-On,2
2023-02-02,0.9999999940137805,2.4202348271228904e-10,5.744196322224379e-09,Risk-On,2
2023-02-03,0.9999999418279087,6.103582065392947e-09,5.2068508668219564e-08,Risk-On,2
2023-02-04,0.9999999571819815,1.86860733974121e-08,2.4131945573398477e-08,Risk-On,2
2023-02-05,0.9999998766660423,6.483179207277099e-08,5.8502165976085107e-08,Risk-On,2
