,VIX,VIX_zscore_long,DXY_zscore_long,SP500_log_return_5d,Gold_log_return_20d,FEDFUNDS_change_60d,UNRATE_change_180d,CPI_yoy_change,M2_yoy_change,Yield_Curve_10Y_2Y,Gold_Silver_Ratio
2004-06-09,15.390000343322754,-0.5301288298226159,-0.27798707457068894,0.005619754872332422,0.01863817218378634,0.030000000000000027,-0.08196721311475408,0.02785363189513923,0.03806032327945341,2.021999797821045,68.31912133176183
2004-06-10,15.039999961853027,-0.5721132456346099,-0.32052769596395053,0.017602751945819357,0.029185734932445737,0.030000000000000027,-0.08196721311475408,0.02785363189513923,0.03806032327945341,1.9809998893737792,67.17145371342858
2004-06-11,15.039999961853027,-0.5721132456346099,-0.253171993824719,0.012368600716568466,0.02333306527924801,0.030000000000000027,-0.08196721311475408,0.02785363189513923,0.03806032327945341,1.9809998893737792,67.17145371342858
2004-06-14,16.06999969482422,-0.448559274368308,-0.2593757640112115,-0.013355839214534444,0.010745762084744467,0.030000000000000027,-0.08196721311475408,0.02785363189513923,0.041443092817863736,1.8999998855590818,67.83377398256825
2004-06-15,15.050000190734863,-0.5709136647489347,-0.33470812848178383,-0.008943941760929911,0.03220599960493984,0.030000000000000027,-0.08196721311475408,0.03167667941015839,0.041443092817863736,1.915999870300293,67.70760897189264
2004-06-16,14.789999961853027,-0.6021020813865114,-0.2505133317676848,0.001969281727012667,0.00443000648143994,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.03655482394307796,1.8919998741149904,67.2142603807497
2004-06-17,15.149999618530272,-0.5589181990871721,-0.2895088450314881,-0.0038967498015107928,0.0273704044194706,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.03655482394307796,1.8819999122619628,65.67038135861391
2004-06-18,14.989999771118164,-0.5781110356646562,-0.3355938983939697,-0.0012766522195044587,0.026415225796875517,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.03655482394307796,1.9000000381469726,66.05918903719393
2004-06-21,15.260000228881836,-0.5457230381414042,-0.31698258783449224,0.004442312485356844,0.02155033073292412,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.04541157348282554,1.8900000572204592,67.25845226044264
2004-06-22,14.3100004196167,-0.659680591118964,-0.30457504746150726,0.0021178998284833825,0.017107559600614282,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.04541157348282554,1.903999996185303,67.34868123016024
2004-06-23,13.979999542236328,-0.6992659595579375,-0.3054614935339314,0.009220215703653877,0.017107559600614282,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.055353704478861454,1.917999954223633,67.25693687221788
2004-06-24,14.8100004196167,-0.599702919615161,-0.36484053334182215,0.007568105211057055,0.020552132427810368,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.055353704478861454,1.9059999084472654,65.30050466876347
2004-06-25,15.1899995803833,-0.5541199899428009,-0.35331943904126134,-0.0005199196409370752,0.022337467750408534,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.055353704478861454,1.9049999809265135,65.77959084024235
2004-06-28,16.06999969482422,-0.448559274368308,-0.36749919539885634,0.0026946997729165203,0.01761051800863537,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.05657597321054819,1.8789998435974122,68.00068020252439
2004-06-29,15.470000267028809,-0.5205324115338738,-0.30634726344611724,0.0015765960464320008,-0.0053360718336533585,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.05657597321054819,1.8650001716613769,67.05962566206675
2004-06-30,14.34000015258789,-0.6560819628602682,-0.3604089791399397,-0.002818587133658678,0.004851264083732235,0.030000000000000027,-0.06666666666666676,0.03167667941015839,0.05338363436049809,1.917000102996826,67.9709149147827
2004-07-01,15.199999809265137,-0.5529204090571257,-0.36129542521236385,-0.010319209282191866,0.020151157152962892,0.030000000000000027,-0.06666666666666676,0.02830702231899851,0.05338363436049809,1.924000129699707,66.72283130883083
2004-07-02,15.079999923706056,-0.5673150364902386,-0.4339684514656637,-0.008009608751496495,0.01875370235486559,0.26,-0.06666666666666676,0.02830702231899851,0.05338363436049809,1.9180001831054687,66.40546484943856
2004-07-05,15.079999923706056,-0.5673150364902386,-0.41092558670430374,-0.007057066447822538,0.011362324332789943,0.26,-0.06666666666666676,0.02830702231899851,0.047173905785730774,1.9180001831054687,66.40546484943856
2004-07-06,16.25,-0.4269672760194734,-0.4206744650202546,-0.017750334861614016,0.004083737403392156,0.26,-0.06666666666666676,0.02830702231899851,0.047173905785730774,1.9200000190734863,65.82830169143664
2004-07-07,15.8100004196167,-0.47974757660755496,-0.462328640341092,-0.01992834138701315,0.04525425966693837,0.26,-0.06666666666666676,0.02830702231899851,0.031437027293653275,1.9120001220703124,65.84287708706977
2004-07-08,16.200000762939453,-0.43296495165118987,-0.47207751865704284,-0.01772120877812505,0.05519857547922805,0.26,-0.08333333333333337,0.02830702231899851,0.031437027293653275,1.9199997901916506,63.52024656491567
2004-07-09,15.779999732971191,-0.48334631926458055,-0.4827128430454178,-0.011232360157555661,0.0544626799536585,0.26,-0.08333333333333337,0.02830702231899851,0.031437027293653275,1.9160000801086428,63.07073241996003
2004-07-12,14.960000038146973,-0.581709663923352,-0.48537150510245197,-0.009849507363907259,0.06191189844726236,0.26,-0.08333333333333337,0.02830702231899851,0.02556724761591589,1.912999839782715,62.515320731430805
2004-07-13,14.460000038146973,-0.6416873354271551,-0.44726243791107284,-0.0009590126002394613,0.03518903451750335,0.26,-0.08333333333333337,0.02830702231899851,0.02556724761591589,1.8990000915527343,63.02916489572271
2004-07-14,13.760000228881836,-0.7256560526528133,-0.4685324105275845,-0.006153024683800282,0.05267036993790563,0.26,-0.08333333333333337,0.02830702231899851,0.03058290925913698,1.8640002059936522,61.44286008630912
2004-07-15,14.710000038146973,-0.6116984996752535,-0.43219623548105374,-0.0021843532697494858,0.03858760970259804,0.26,-0.08333333333333337,0.02939575394665228,0.03058290925913698,1.8450001335144042,60.7636823843005
2004-07-16,14.34000015258789,-0.6560819628602682,-0.5075279237913878,-0.010315368829915664,0.02869100333997963,0.26,-0.08333333333333337,0.02939575394665228,0.03058290925913698,1.8210000610351562,60.57807100327051
2004-07-19,15.170000076293944,-0.5565190373158218,-0.5039828156619295,-0.012143204104317505,0.029016558027154898,0.26,-0.051724137931034475,0.02939575394665228,0.04251206133104235,1.8010000610351562,61.57583310771583
2004-07-20,14.170000076293944,-0.6764743803234278,-0.4463759918386487,-0.005818832353573505,0.017317521367380878,0.26,-0.051724137931034475,0.02939575394665228,0.04251206133104235,1.7779999542236329,60.90316643286062
2004-07-21,16.40999984741211,-0.40777443944198916,-0.38167962791668963,-0.015952423912533476,0.005302388606306973,0.26,-0.051724137931034475,0.02939575394665228,0.04711407613926766,1.7769999885559082,62.07597565827122
2004-07-22,15.75,-0.4869449475232764,-0.3914285062326404,-0.008940238261196963,-0.019792688502613492,0.26,-0.051724137931034475,0.02939575394665228,0.04711407613926766,1.7719998931884766,61.57681498644604
2004-07-23,16.5,-0.39697844026757184,-0.3196412498915264,-0.013887710085987022,-0.03126040776860167,0.26,-0.051724137931034475,0.02939575394665228,0.04711407613926766,1.7420001602172852,61.651404038480926
2004-07-26,17.299999237060547,-0.3010142573801508,-0.3400254525958522,-0.015405622238021532,-0.027045784396021864,0.26,-0.051724137931034475,0.02939575394665228,0.04711407613926766,1.7249999046325684,62.608273162666336
2004-07-27,16.549999237060547,-0.39098076463585535,-0.2726697504566206,-0.012562078415255485,-0.014111844192681314,0.26,-0.051724137931034475,0.02939575394665228,0.04711407613926766,1.7749997901916506,62.04906216291409
2004-07-28,16.149999618530273,-0.43896285607956587,-0.27621485858607897,0.0014068782553051773,-0.009211953770311717,0.26,-0.051724137931034475,0.02939575394665228,0.050863547790749974,1.8050000381469729,61.134685703383155
2004-07-29,15.68000030517578,-0.4953417849263435,-0.2584899940990256,0.003267774150101394,-0.02298951822469872,0.26,-0.051724137931034475,0.02939575394665228,0.050863547790749974,1.8229999542236328,60.99290981825402
2004-07-30,15.31999969482422,-0.5385257816240123,-0.25760354802660146,0.014187246704084406,-0.018497899554401037,0.26,-0.051724137931034475,0.02939575394665228,0.050863547790749974,1.7949999046325682,59.69465475025163
2004-08-02,15.369999885559082,-0.5325279915939662,-0.27621485858607897,0.020587893251442526,-0.01670918770374556,0.42999999999999994,-0.051724137931034475,0.02939575394665228,0.046383425211931506,1.7949999237060545,59.258699590792936
2004-08-03,16.030000686645508,-0.4533573691143493,-0.2921675070885223,0.004429208686969945,0.003559611909175859,0.42999999999999994,-0.051724137931034475,0.024932249322493272,0.046383425211931506,1.761999931335449,59.026215541819155
2004-08-04,16.209999084472656,-0.4317655995621742,-0.28241862877257146,0.0029260619915923995,-0.025426103725885416,0.42999999999999994,-0.051724137931034475,0.024932249322493272,0.02976463646495775,1.768999900817871,58.30236337414413
2004-08-05,18.31999969482422,-0.17865975260119432,-0.28596373690202975,-0.01809212717418533,-0.03875000610755242,0.42999999999999994,-0.051724137931034475,0.024932249322493272,0.02976463646495775,1.7600000953674315,58.20474793990777
2004-08-06,19.34000015258789,-0.05630524782223787,-0.39940449240374293,-0.03486540087173203,-0.019076541147462527,0.42999999999999994,-0.051724137931034475,0.024932249322493272,0.02976463646495775,1.8189998626708985,59.08082992070989
2004-08-09,18.88999938964844,-0.11028524369432396,-0.3967458303467088,-0.038128997189096236,-0.018299209261327096,0.42999999999999994,-0.06896551724137923,0.024932249322493272,0.02394610896217153,1.79399995803833,59.54822510851961
2004-08-10,17.469999313354492,-0.2806218399169914,-0.36129542521236385,-0.018956475469833915,-0.004987541511039051,0.42999999999999994,-0.06896551724137923,0.024932249322493272,0.02394610896217153,1.7370001792907726,59.57700127959112
2004-08-11,18.040000915527344,-0.21224710221346196,-0.3559781010982955,-0.02100864176398768,-0.024723431754651658,0.42999999999999994,-0.06896551724137923,0.024932249322493272,0.023392579244819522,1.7350000953674316,60.66881373829357
2004-08-12,19.07999992370605,-0.08749366445981502,-0.37015785745589047,-0.016297507791667835,-0.02479782524515254,0.42999999999999994,-0.06896551724137923,0.024932249322493272,0.023392579244819522,1.73,60.207665392382616
2004-08-13,17.979999542236328,-0.21944458752751317,-0.4401722216521562,0.0007798664575832836,-0.019119172594857587,0.42999999999999994,-0.06896551724137923,0.024932249322493272,0.023392579244819522,1.7429998207092283,60.28411480843462
2004-08-16,17.56999969482422,-0.26862625985689886,-0.43485489753808787,0.013168388458298281,-0.00667909027674634,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.029453681710213786,1.747999897003174,59.86626935432777
2004-08-17,17.020000457763672,-0.3346016069924184,-0.4259924652945612,0.0024712930545708867,0.006201185785044838,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.029453681710213786,1.7659998512268067,60.15171663148843
2004-08-18,16.229999542236328,-0.4293664377908238,-0.4242195731497129,0.017854330770021635,0.017968992946292735,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.02361832782239026,1.7870002365112314,59.19472801012711
2004-08-19,16.959999084472656,-0.3417990923064696,-0.44992109996810703,0.025994056146013154,0.02966687373965275,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.02361832782239026,1.7809999656677244,59.73587713652257
2004-08-20,16.0,-0.4569561117713749,-0.4206744650202546,0.031021997494733312,0.056503797508412605,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.02361832782239026,1.7709999465942383,60.180600298103094
2004-08-23,15.880000114440918,-0.47135073920448806,-0.337366790538818,0.01502551255847091,0.050460285981935554,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.029547342530907406,1.7789998054504403,60.89600790894639
2004-08-24,15.329999923706056,-0.5373262007383371,-0.3019163854044731,0.013297391506193324,0.0405118689169011,0.42999999999999994,-0.05263157894736836,0.025474254742547275,0.029547342530907406,1.7829999923706055,61.302100281307816
2004-08-25,14.979999542236328,-0.5793106165503313,-0.3054614935339314,0.008899457381251122,0.047442687741801805,0.3883495145631066,-0.05263157894736836,0.025474254742547275,0.04521025912390653,1.751000156402588,61.70952884377812
2004-08-26,14.90999984741211,-0.5877074539533983,-0.3160961417620681,0.012621266188101603,0.051370795781294505,0.3883495145631066,-0.05263157894736836,0.025474254742547275,0.04521025912390653,1.7470002365112314,61.03370520677587
2004-08-27,14.710000038146973,-0.6116984996752535,-0.27444264260146894,0.008539971730718635,0.0309731116260882,0.3883495145631066,-0.05263157894736836,0.025474254742547275,0.04521025912390653,1.7470002365112314,61.217364718985635
2004-08-30,15.4399995803833,-0.5241311541908994,-0.2815321827001473,0.0031619519239825316,0.040280556370465466,0.3883495145631066,-0.05263157894736836,0.025474254742547275,0.047426124055363506,1.7180002021789549,60.82028224208622
2004-08-31,15.289999961853027,-0.5421244098827084,-0.34800143876695466,0.007316828976265494,0.040781369686511776,0.3883495145631066,-0.05263157894736836,0.025474254742547275,0.047426124055363506,1.7219999694824217,60.611431021359714
2004-09-01,14.90999984741211,-0.5877074539533983,-0.3542052089534472,0.000859456506052301,0.041454064142098866,0.3883495145631066,-0.05263157894736836,0.022150189086979966,0.04201556253804273,1.713000144958496,60.17959288651361
2004-09-02,14.279999732971191,-0.6632793337759897,-0.34445633063749637,0.011891920863771544,0.034326337502798177,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.04201556253804273,1.7339997673034668,59.98817855324875
2004-09-03,13.90999984741211,-0.7076627969610043,-0.2868501829744539,0.0052759510940840445,0.00174937497495919,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.04201556253804273,1.6830002212524415,61.11704587700308
2004-09-06,13.90999984741211,-0.7076627969610043,-0.2957126152179806,0.013087778239161327,-0.0004992815979503157,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.03566552058828365,1.6830002212524415,61.11704587700308
2004-09-07,14.06999969482422,-0.6884699603835199,-0.32229991194856056,0.015331463341259292,-0.006521232348885733,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.03566552058828365,1.665999813079834,64.10711428899994
2004-09-08,14.0600004196167,-0.6896694268708655,-0.3630683173572121,0.009324231304623483,0.009812618492294608,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.028676470588235192,1.6630001068115234,64.64875293344
2004-09-09,14.010000228881836,-0.6956672169009118,-0.3577503170829055,6.254446266601478e-05,0.010595488305428766,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.028676470588235192,1.6989998817443848,64.7546331813431
2004-09-10,13.760000228881836,-0.7256560526528133,-0.3967458303467088,0.009197659386378388,0.00749254265800843,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.028676470588235192,1.679999828338623,65.53073547137488
2004-09-13,13.170000076293944,-0.7964297233310339,-0.38256539782887544,0.010886657051578243,0.0029740101400587914,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.025424836601307232,1.6510000228881836,65.35662305826521
2004-09-14,13.5600004196167,-0.7496470983746686,-0.39054206016021625,0.006249854504106209,0.003209528247666155,0.5631067961165048,-0.05263157894736836,0.022150189086979966,0.025424836601307232,1.6629998970031736,65.44604290149917
2004-09-15,14.640000343322754,-0.6200953370783204,-0.3293901282074772,0.0036661958575328808,0.00172992065281761,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.026851018571545593,1.6600000762939455,64.58300205912143
2004-09-16,14.390000343322754,-0.6500841728302219,-0.36129542521236385,0.004567598629322775,-0.005912788456621615,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.026851018571545593,1.6289997673034669,64.350454761923
2004-09-17,14.029999732971191,-0.6932681695278912,-0.35066010082398885,0.004111052500582086,-0.01807136947783698,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.026851018571545593,1.596999855041504,64.83463798848004
2004-09-20,14.43000030517578,-0.6452859636858511,-0.3435705607253105,-0.00322061050283251,-0.012748425376728203,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.04023562136954917,1.5980000877380371,64.82725482889158
2004-09-21,13.65999984741211,-0.7376516327129058,-0.4197886951080687,0.0008593904502019592,0.013065606481635855,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.04023562136954917,1.5470001792907722,64.33973767344801
2004-09-22,14.739999771118164,-0.6080998714165576,-0.3861105059583338,-0.00609684050467126,-0.0017175361459607764,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.052497392513616736,1.4890000820159912,64.11589087839249
2004-09-23,14.800000190734863,-0.6009025005008363,-0.3923142761448263,-0.01356738055892132,0.00855437222427043,0.5631067961165048,-0.05263157894736836,0.025391680172879516,0.052497392513616736,1.4579998779296885,63.74495618587091
2004-09-24,14.279999732971191,-0.6632793337759897,-0.39585938427428463,-0.016474569844008764,0.01183158575623736,0.2777777777777779,-0.05263157894736836,0.025391680172879516,0.052497392513616736,1.4110001373291015,63.71584586032774
2004-09-27,14.619999885559082,-0.6224944988496708,-0.4056082625902354,-0.016785912423772895,0.0031828116482393535,0.2777777777777779,-0.05263157894736836,0.025391680172879516,0.05426882770723318,1.4069999790191652,62.65890921944843
2004-09-28,13.829999923706056,-0.7172592152497462,-0.42156091109267874,-0.017183894283264296,0.005103926790290154,0.2777777777777779,-0.05263157894736836,0.025391680172879516,0.05426882770723318,1.46200008392334,62.575849442139585
2004-09-29,13.210000038146973,-0.7916315141866627,-0.4224473571651029,0.001112917394483226,0.010221583932182445,0.2777777777777779,-0.05263157894736836,0.025391680172879516,0.059936750998668575,1.4800001525878907,61.891204665901355
2004-09-30,13.34000015258789,-0.7760373058678742,-0.4880301671594861,0.005596180823377952,0.03080154257796527,0.2777777777777779,-0.05263157894736836,0.025391680172879516,0.059936750998668575,1.4889999580383302,60.54077774789311
2004-10-01,12.75,-0.8468109765460946,-0.4641015324859403,0.019085089773587534,0.046349759398846856,0.2777777777777779,-0.05263157894736836,0.026500811249323908,0.059936750998668575,1.560999984741211,60.63891104126812
2004-10-04,13.40999984741211,-0.7676404684648074,-0.3976322764191329,0.028277369765833362,0.03315220731690055,0.39682539682539675,-0.05263157894736836,0.026500811249323908,0.057073901464713694,1.5229998588562013,61.424334430106
2004-10-05,13.949999809265137,-0.7028645878166333,-0.4162435869786104,0.021760258253179374,0.0510165014248945,0.39682539682539675,-0.05263157894736836,0.026500811249323908,0.057073901464713694,1.5229998588562013,59.07614245407387
2004-10-06,13.279999732971191,-0.7832346767835957,-0.388769168015368,0.02414987544175803,0.04647449246295758,0.39682539682539675,-0.05263157894736836,0.026500811249323908,0.04577714106934083,1.5239999771118162,57.934088455338156
2004-10-07,14.5,-0.6368891262827839,-0.40117738454859125,0.014315097272106508,0.04777393429448659,0.39682539682539675,-0.05263157894736836,0.026500811249323908,0.04577714106934083,1.5239999580383299,58.10397741459468
2004-10-08,15.050000190734863,-0.5709136647489347,-0.48005418098838365,-0.008306596537355536,0.05140528588322355,0.39682539682539675,-0.03508771929824561,0.026500811249323908,0.04577714106934083,1.522999897003174,58.17407120340118
2004-10-11,14.710000038146973,-0.6116984996752535,-0.47207751865704284,-0.009541778759292973,0.04334292684761068,0.39682539682539675,-0.03508771929824561,0.026500811249323908,0.037362709743285816,1.522999897003174,58.3679113259641
2004-10-12,15.050000190734863,-0.5709136647489347,-0.42953757342401955,-0.011204214986182561,0.02290546946150267,0.39682539682539675,-0.03508771929824561,0.026500811249323908,0.037362709743285816,1.5420002365112313,59.02175551739171
2004-10-13,15.420000076293944,-0.5265302015639203,-0.4419451137970045,-0.025182004929390454,0.020044699681614157,0.39682539682539675,-0.03508771929824561,0.026500811249323908,0.03729438690662401,1.548000068664551,60.0756070470683
2004-10-14,16.43000030517578,-0.40537527767063875,-0.4711910725846187,-0.024496049749231138,0.03257457091575833,0.39682539682539675,-0.03508771929824561,0.026500811249323908,0.03729438690662401,1.5349998664855957,59.42297036351244
2004-10-15,15.039999961853027,-0.5721132456346099,-0.5119594779932702,-0.012500556163739848,0.03129430486938173,0.39682539682539675,-0.03508771929824561,0.03190914007571655,0.03729438690662401,1.5229999732971193,59.04667994315074
2004-10-18,14.710000038146973,-0.6116984996752535,-0.5181632481797628,-0.009265567208905767,0.026538439773503418,0.39682539682539675,-0.017857142857142794,0.03190914007571655,0.046136367378525556,1.5029999732971193,59.73019748572415
2004-10-19,15.130000114440918,-0.5613172464601925,-0.534115896682206,-0.0167279409266516,0.028966544539137263,0.39682539682539675,-0.017857142857142794,0.03190914007571655,0.046136367378525556,1.4680001068115236,58.57023144742336
2004-10-20,14.850000381469728,-0.5949047104707897,-0.5775422879876535,-0.009010970560921332,0.03924901887782182,0.39682539682539675,-0.017857142857142794,0.03190914007571655,0.04736078599452709,1.4609999370574953,57.75262367723698
2004-10-21,14.539999961853027,-0.6320909171384129,-0.6067889229355059,0.0028961737061324573,0.032326531322964466,0.39682539682539675,-0.017857142857142794,0.03190914007571655,0.04736078599452709,1.4269999790191652,58.208750560403026
2004-10-22,15.279999732971191,-0.5433239907683836,-0.6200822332206768,-0.011307108196868351,0.03963530627620667,0.39682539682539675,-0.017857142857142794,0.03190914007571655,0.04736078599452709,1.433999967575073,58.05304875226309
2004-10-25,16.579999923706055,-0.38738202197882976,-0.6998454757328934,-0.01740336941309619,0.04749727907329093,0.23076923076923084,-0.017857142857142794,0.03190914007571655,0.0494213840625104,1.430999956130981,58.28012449977768
2004-10-26,16.389999389648438,-0.41017360121333957,-0.6785755031163817,0.0070992616729382415,0.034079285051570735,0.23076923076923084,-0.017857142857142794,0.03190914007571655,0.0494213840625104,1.4490000820159912,58.29804425773045
2004-10-27,15.720000267028809,-0.4905435757819723,-0.6581913004120559,0.019506589333718734,0.028170848230746726,0.23076923076923084,-0.017857142857142794,0.03190914007571655,0.057633200976890064,1.4579998207092286,59.10672043176621
2004-10-28,15.390000343322754,-0.5301288298226159,-0.6723717329298892,0.018756689793790925,0.015169747542881435,0.23076923076923084,-0.017857142857142794,0.03190914007571655,0.057633200976890064,1.4899999237060548,59.14846501490058
2004-10-29,16.270000457763672,-0.42456811424812296,-0.7051627998469616,0.030964639817030116,0.021227212130573596,0.23076923076923084,-0.017857142857142794,0.03190914007571655,0.057633200976890064,1.4689998054504403,58.76302945143062
2004-11-01,16.270000457763672,-0.42456811424812296,-0.6794619491888059,0.03209712419410591,0.031620340256840525,0.23076923076923084,-0.017857142857142794,0.03190914007571655,0.060042198999850305,1.4800001525878907,58.39824968111475
2004-11-02,16.18000030517578,-0.4353641134225403,-0.6555326383550217,0.017371652300813605,0.004294895093423317,0.3496503496503496,-0.017857142857142794,0.03190914007571655,0.060042198999850305,1.4749998092651366,59.94006020111681
2004-11-03,14.039999961853027,-0.692068588642216,-0.7237747865666774,0.01569275521100695,0.014709665480937455,0.3496503496503496,-0.017857142857142794,0.031351351351351475,0.05384424807994059,1.4700001716613769,59.426173161228824
2004-11-04,13.970000267028809,-0.7004654260452828,-0.7379545429242724,0.02990913887964554,0.028536321455856405,0.3496503496503496,-0.017857142857142794,0.031351351351351475,0.05384424807994059,1.437999839782715,58.35029399136647
2004-11-05,13.84000015258789,-0.7160596343640713,-0.7849260423591782,0.031330347572422396,0.024513892050083693,0.3496503496503496,-0.017857142857142794,0.031351351351351475,0.05384424807994059,1.3859998703002931,57.867343432209324
2004-11-08,13.800000190734863,-0.7208578435084423,-0.7778365022604998,0.02995780755532053,0.02503936140613103,0.3496503496503496,-0.03571428571428559,0.031351351351351475,0.04585019407052604,1.4150001525878908,57.87080360036597
2004-11-09,13.609999656677246,-0.7436494227429521,-0.7601109616132082,0.029217900702941228,0.04843449137773563,0.3496503496503496,-0.03571428571428559,0.031351351351351475,0.04585019407052604,1.4179999351501467,57.90033311431565
2004-11-10,13.079999923706056,-0.8072257225054508,-0.7477034212402233,0.017094208941355077,0.049112767312251705,0.3496503496503496,-0.03571428571428559,0.031351351351351475,0.0401806981519508,1.432999782562256,58.55369529167064
2004-11-11,13.039999961853027,-0.812023931649822,-0.7530207453542915,0.010115013676027823,0.03939545260855711,0.3496503496503496,-0.03571428571428559,0.031351351351351475,0.0401806981519508,1.432999782562256,58.21954566418088
2004-11-12,13.329999923706056,-0.7772368867535493,-0.8132862312346064,0.015317231763818627,0.04483585768950523,0.3496503496503496,-0.03571428571428559,0.031351351351351475,0.0401806981519508,1.337999954223633,57.50492541803247
2004-11-15,13.380000114440918,-0.7712390967235032,-0.7858124884316023,0.01611142557372861,0.04876725180633204,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04514168377823413,1.3000000572204589,57.75076054802939
2004-11-16,13.210000038146973,-0.7916315141866627,-0.8035373529186557,0.009703046072774488,0.04626048385555309,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04514168377823413,1.2980001831054686,58.005007135592344
2004-11-17,13.210000038146973,-0.7916315141866627,-0.8487366363689514,0.016231592836885123,0.04907120140039797,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04173625437993267,1.2940000534057616,58.05272479569969
2004-11-18,12.979999542236328,-0.8192213025655435,-0.8132862312346064,0.008544761419736745,0.04199004904877698,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04173625437993267,1.2570001029968263,58.6302846242278
2004-11-19,13.5,-0.7568444692903901,-0.8469644203843414,-0.011747868666925995,0.05096347623012845,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04173625437993267,1.2460000991821287,58.812686667590604
2004-11-22,12.970000267028809,-0.820420769052889,-0.857599068612478,-0.00556539266996667,0.04512040808120186,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04938271604938271,1.2149999618530272,59.294490895837136
2004-11-23,12.670000076293944,-0.856407394834837,-0.8770968252443797,0.0012837163420680632,0.048031186078340414,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.04938271604938271,1.204000015258789,59.28769884497831
2004-11-24,12.720000267028809,-0.8504096048047904,-0.9267269867363196,-0.00015224575427466285,0.05607234771533544,0.3496503496503496,-0.06896551724137923,0.03621621621621607,0.05902376152549649,1.1850001716613772,59.02522181666564
2004-11-25,12.720000267028809,-0.8504096048047904,-0.9471111894406454,-0.0015135769602230573,0.055366339184535665,0.1987577639751552,-0.06896551724137923,0.03621621621621607,0.05902376152549649,1.1850001716613772,59.02522181666564
2004-11-26,12.779999732971191,-0.8432123482873988,-0.9825615945749904,0.010463428197161546,0.04740005086928063,0.1987577639751552,-0.06896551724137923,0.03621621621621607,0.05902376152549649,1.2079999160766604,59.02522181666564
2004-11-29,13.300000190734863,-0.7808355150122454,-0.9692676081295812,0.0011290861587414907,0.059949899493276074,0.1987577639751552,-0.06896551724137923,0.03621621621621607,0.06241118344955221,1.2599999237060548,58.39125010563141
2004-11-30,13.239999771118164,-0.7880328859279667,-0.9790164864455321,-0.0026544582162680215,0.07187756850694563,0.1987577639751552,-0.06896551724137923,0.03621621621621607,0.06241118344955221,1.3379998016357422,58.435839038595546
2004-12-01,12.970000267028809,-0.820420769052889,-1.002059351206892,0.008099040391279278,0.06694963439745,0.1987577639751552,-0.06896551724137923,0.033423180592991875,0.055313910545752965,1.3650000000000002,56.56615981875198
2004-12-02,12.979999542236328,-0.8192213025655435,-0.9674953921449712,0.007225681739954349,0.046118309293545344,0.3416149068322982,-0.06896551724137923,0.033423180592991875,0.055313910545752965,1.3569998359680175,56.95498157954179
2004-12-03,12.960000038146973,-0.8216203499385641,-1.053461728683442,0.007178350398375505,0.050370345312576066,0.3416149068322982,-0.06896551724137923,0.033423180592991875,0.055313910545752965,1.3299999809265137,57.02851559026758
2004-12-06,13.1899995803833,-0.794030675958013,-1.026874431952862,0.009861575496134554,0.04849298110520944,0.3416149068322982,-0.06896551724137923,0.033423180592991875,0.05101354123922852,1.309999771118164,57.37746570925764
2004-12-07,13.670000076293944,-0.7364520518272308,-1.0304195400823202,0.0027649121983214587,0.036728218691779134,0.3416149068322982,-0.06896551724137923,0.033423180592991875,0.05101354123922852,1.2770002365112312,57.667773710040784
